STATION,NAME,DATE,PRCP,TMAX,TMIN,year,month,day
USC00426919,"PLEASANT GROVE, UT US",2017-03-09,0,70,38,2017,3,9
USC00426919,"PLEASANT GROVE, UT US",2017-03-10,0,67,43,2017,3,10
USC00426919,"PLEASANT GROVE, UT US",2017-03-11,0,64,39,2017,3,11
USC00426919,"PLEASANT GROVE, UT US",2017-03-12,0,67,43,2017,3,12
USC00426919,"PLEASANT GROVE, UT US",2017-03-13,0,64,39,2017,3,13
USC00426919,"PLEASANT GROVE, UT US",2017-03-14,0,62,43,2017,3,14
USC00426919,"PLEASANT GROVE, UT US",2017-03-15,0,72,37,2017,3,15
USC00426919,"PLEASANT GROVE, UT US",2017-03-16,0,77,41,2017,3,16
USC00426919,"PLEASANT GROVE, UT US",2017-03-17,0,77,44,2017,3,17
USC00426919,"PLEASANT GROVE, UT US",2017-03-18,0.04,75,NA,2017,3,18
USC00426919,"PLEASANT GROVE, UT US",2017-03-19,0,78,44,2017,3,19
USC00426919,"PLEASANT GROVE, UT US",2017-03-20,0,80,50,2017,3,20
USC00426919,"PLEASANT GROVE, UT US",2017-03-21,0,75,51,2017,3,21
USC00426919,"PLEASANT GROVE, UT US",2017-03-22,0,74,NA,2017,3,22
USC00426919,"PLEASANT GROVE, UT US",2017-03-23,1.3,74,50,2017,3,23
USC00426919,"PLEASANT GROVE, UT US",2017-03-24,0.02,71,51,2017,3,24
USC00426919,"PLEASANT GROVE, UT US",2017-03-25,0.3,51,37,2017,3,25
USC00426919,"PLEASANT GROVE, UT US",2017-03-26,0,61,34,2017,3,26
USC00426919,"PLEASANT GROVE, UT US",2017-03-27,0.61,53,39,2017,3,27
USC00426919,"PLEASANT GROVE, UT US",2017-03-28,0,53,35,2017,3,28
USC00426919,"PLEASANT GROVE, UT US",2017-03-29,0,65,33,2017,3,29
USC00426919,"PLEASANT GROVE, UT US",2017-03-30,0.25,60,43,2017,3,30
USC00426919,"PLEASANT GROVE, UT US",2017-03-31,0.03,58,37,2017,3,31
USC00426919,"PLEASANT GROVE, UT US",2017-04-01,0,50,47,2017,4,1
USC00426919,"PLEASANT GROVE, UT US",2017-04-05,0,70,30,2017,4,5
USC00426919,"PLEASANT GROVE, UT US",2017-04-06,0,76,40,2017,4,6
USC00426919,"PLEASANT GROVE, UT US",2017-04-07,0.02,65,59,2017,4,7
USC00426919,"PLEASANT GROVE, UT US",2017-04-08,0.15,63,33,2017,4,8
USC00426919,"PLEASANT GROVE, UT US",2017-04-09,0.1,52,30,2017,4,9
USC00426919,"PLEASANT GROVE, UT US",2017-04-10,0,66,29,2017,4,10
USC00426919,"PLEASANT GROVE, UT US",2017-04-11,0,63,38,2017,4,11
USC00426919,"PLEASANT GROVE, UT US",2017-04-12,0,82,44,2017,4,12
USC00426919,"PLEASANT GROVE, UT US",2017-04-13,0,80,44,2017,4,13
USC00426919,"PLEASANT GROVE, UT US",2017-04-14,0,59,39,2017,4,14
USC00426919,"PLEASANT GROVE, UT US",2017-04-15,0,67,33,2017,4,15
USC00426919,"PLEASANT GROVE, UT US",2017-04-16,0,76,40,2017,4,16
USC00426919,"PLEASANT GROVE, UT US",2017-04-17,0,76,50,2017,4,17
USC00426919,"PLEASANT GROVE, UT US",2017-04-18,0.37,71,41,2017,4,18
USC00426919,"PLEASANT GROVE, UT US",2017-06-01,0,90,60,2017,6,1
USC00426919,"PLEASANT GROVE, UT US",2017-06-02,0,86,55,2017,6,2
USC00426919,"PLEASANT GROVE, UT US",2017-06-03,0,94,52,2017,6,3
USC00426919,"PLEASANT GROVE, UT US",2017-06-04,0,94,52,2017,6,4
USC00426919,"PLEASANT GROVE, UT US",2017-06-05,0,100,60,2017,6,5
USC00426919,"PLEASANT GROVE, UT US",2017-06-06,0,96,65,2017,6,6
USC00426919,"PLEASANT GROVE, UT US",2017-06-07,0,99,60,2017,6,7
USC00426919,"PLEASANT GROVE, UT US",2017-06-08,0,98,62,2017,6,8
USC00426919,"PLEASANT GROVE, UT US",2017-06-09,0,90,61,2017,6,9
USC00426919,"PLEASANT GROVE, UT US",2017-06-10,0,87,60,2017,6,10
USC00426919,"PLEASANT GROVE, UT US",2017-06-11,0,85,55,2017,6,11
USC00426919,"PLEASANT GROVE, UT US",2017-06-12,0,72,55,2017,6,12
USC00426919,"PLEASANT GROVE, UT US",2017-06-13,0,72,55,2017,6,13
USC00426919,"PLEASANT GROVE, UT US",2017-06-14,0.04,78,49,2017,6,14
USC00426919,"PLEASANT GROVE, UT US",2017-06-15,0,80,49,2017,6,15
USC00426919,"PLEASANT GROVE, UT US",2017-06-16,0,87,52,2017,6,16
USC00426919,"PLEASANT GROVE, UT US",2017-06-17,0,87,65,2017,6,17
USC00426919,"PLEASANT GROVE, UT US",2017-06-18,0,90,57,2017,6,18
USC00426919,"PLEASANT GROVE, UT US",2017-06-19,0,88,58,2017,6,19
USC00426919,"PLEASANT GROVE, UT US",2017-06-20,0,93,65,2017,6,20
USC00426919,"PLEASANT GROVE, UT US",2017-06-21,0.07,93,61,2017,6,21
USC00426919,"PLEASANT GROVE, UT US",2017-06-22,0,89,65,2017,6,22
USC00426919,"PLEASANT GROVE, UT US",2017-06-23,0,92,56,2017,6,23
USC00426919,"PLEASANT GROVE, UT US",2017-06-24,0,94,55,2017,6,24
USC00426919,"PLEASANT GROVE, UT US",2017-06-25,0,99,57,2017,6,25
USC00426919,"PLEASANT GROVE, UT US",2017-06-26,0,92,60,2017,6,26
USC00426919,"PLEASANT GROVE, UT US",2017-06-27,0,94,65,2017,6,27
USC00426919,"PLEASANT GROVE, UT US",2017-06-28,0,91,58,2017,6,28
USC00426919,"PLEASANT GROVE, UT US",2017-06-29,0,90,58,2017,6,29
USC00426919,"PLEASANT GROVE, UT US",2017-06-30,0,89,57,2017,6,30
USC00426919,"PLEASANT GROVE, UT US",2017-07-01,0,95,57,2017,7,1
USC00426919,"PLEASANT GROVE, UT US",2017-07-02,0,97,65,2017,7,2
USC00426919,"PLEASANT GROVE, UT US",2017-07-03,0,100,66,2017,7,3
USC00426919,"PLEASANT GROVE, UT US",2017-07-04,0,101,70,2017,7,4
USC00426919,"PLEASANT GROVE, UT US",2017-07-05,0,103,71,2017,7,5
USC00426919,"PLEASANT GROVE, UT US",2017-07-06,0,101,70,2017,7,6
USC00426919,"PLEASANT GROVE, UT US",2017-07-07,0,98,75,2017,7,7
USC00426919,"PLEASANT GROVE, UT US",2017-07-08,0,97,74,2017,7,8
USC00426919,"PLEASANT GROVE, UT US",2017-07-09,0.04,95,71,2017,7,9
USC00426919,"PLEASANT GROVE, UT US",2017-07-10,0,93,72,2017,7,10
USC00426919,"PLEASANT GROVE, UT US",2017-07-11,0,91,71,2017,7,11
USC00426919,"PLEASANT GROVE, UT US",2017-07-12,0,93,67,2017,7,12
USC00426919,"PLEASANT GROVE, UT US",2017-07-13,0,95,66,2017,7,13
USC00426919,"PLEASANT GROVE, UT US",2017-07-14,0,94,65,2017,7,14
USC00426919,"PLEASANT GROVE, UT US",2017-07-15,0,98,65,2017,7,15
USC00426919,"PLEASANT GROVE, UT US",2017-07-16,0.08,97,66,2017,7,16
USC00426919,"PLEASANT GROVE, UT US",2017-07-17,0,96,67,2017,7,17
USC00426919,"PLEASANT GROVE, UT US",2017-07-18,0,99,65,2017,7,18
USC00426919,"PLEASANT GROVE, UT US",2017-07-19,0.02,94,70,2017,7,19
USC00426919,"PLEASANT GROVE, UT US",2017-07-20,0,93,66,2017,7,20
USC00426919,"PLEASANT GROVE, UT US",2017-07-21,0,94,71,2017,7,21
USC00426919,"PLEASANT GROVE, UT US",2017-07-22,0,90,65,2017,7,22
USC00426919,"PLEASANT GROVE, UT US",2017-07-23,0,91,65,2017,7,23
USC00426919,"PLEASANT GROVE, UT US",2017-07-24,0.22,96,64,2017,7,24
USC00426919,"PLEASANT GROVE, UT US",2017-07-25,0.06,83,66,2017,7,25
USC00426919,"PLEASANT GROVE, UT US",2017-07-26,0.15,86,65,2017,7,26
USC00426919,"PLEASANT GROVE, UT US",2017-07-27,0,91,64,2017,7,27
USC00426919,"PLEASANT GROVE, UT US",2017-07-28,0,87,65,2017,7,28
USC00426919,"PLEASANT GROVE, UT US",2017-07-29,0.05,90,62,2017,7,29
USC00426919,"PLEASANT GROVE, UT US",2017-07-30,0,95,62,2017,7,30
USC00426919,"PLEASANT GROVE, UT US",2017-07-31,0,97,65,2017,7,31
USC00426919,"PLEASANT GROVE, UT US",2017-08-01,0,93,64,2017,8,1
USC00426919,"PLEASANT GROVE, UT US",2017-08-02,0,93,65,2017,8,2
USC00426919,"PLEASANT GROVE, UT US",2017-08-03,0,96,68,2017,8,3
USC00426919,"PLEASANT GROVE, UT US",2017-08-04,0,90,69,2017,8,4
USC00426919,"PLEASANT GROVE, UT US",2017-08-05,0,91,70,2017,8,5
USC00426919,"PLEASANT GROVE, UT US",2017-08-06,0,92,66,2017,8,6
USC00426919,"PLEASANT GROVE, UT US",2017-08-07,0,83,64,2017,8,7
USC00426919,"PLEASANT GROVE, UT US",2017-08-08,0,83,65,2017,8,8
USC00426919,"PLEASANT GROVE, UT US",2017-08-09,0.08,85,65,2017,8,9
USC00426919,"PLEASANT GROVE, UT US",2017-08-10,0.02,85,62,2017,8,10
USC00426919,"PLEASANT GROVE, UT US",2017-08-11,0,90,62,2017,8,11
USC00426919,"PLEASANT GROVE, UT US",2017-08-12,0.15,91,64,2017,8,12
USC00426919,"PLEASANT GROVE, UT US",2017-08-13,0,90,65,2017,8,13
USC00426919,"PLEASANT GROVE, UT US",2017-08-14,0,90,67,2017,8,14
USC00426919,"PLEASANT GROVE, UT US",2017-08-15,0,80,67,2017,8,15
USC00426919,"PLEASANT GROVE, UT US",2017-08-16,0,84,55,2017,8,16
USC00426919,"PLEASANT GROVE, UT US",2017-08-17,0,89,57,2017,8,17
USC00426919,"PLEASANT GROVE, UT US",2017-08-18,0,90,58,2017,8,18
USC00426919,"PLEASANT GROVE, UT US",2017-08-19,0,89,58,2017,8,19
USC00426919,"PLEASANT GROVE, UT US",2017-08-20,0,93,63,2017,8,20
USC00426919,"PLEASANT GROVE, UT US",2017-08-21,0,89,61,2017,8,21
USC00426919,"PLEASANT GROVE, UT US",2017-08-22,0,90,63,2017,8,22
USC00426919,"PLEASANT GROVE, UT US",2017-08-23,0.08,87,61,2017,8,23
USC00426919,"PLEASANT GROVE, UT US",2017-08-24,0,87,60,2017,8,24
USC00426919,"PLEASANT GROVE, UT US",2017-08-25,0,92,58,2017,8,25
USC00426919,"PLEASANT GROVE, UT US",2017-08-26,0,93,64,2017,8,26
USC00426919,"PLEASANT GROVE, UT US",2017-08-27,0,93,60,2017,8,27
USC00426919,"PLEASANT GROVE, UT US",2017-08-28,0,93,60,2017,8,28
USC00426919,"PLEASANT GROVE, UT US",2017-08-29,0,92,61,2017,8,29
USC00426919,"PLEASANT GROVE, UT US",2017-08-30,0.1,90,65,2017,8,30
USC00426919,"PLEASANT GROVE, UT US",2017-08-31,0,81,63,2017,8,31
USC00426919,"PLEASANT GROVE, UT US",2017-09-01,0,87,58,2017,9,1
USC00426919,"PLEASANT GROVE, UT US",2017-09-02,0,90,59,2017,9,2
USC00426919,"PLEASANT GROVE, UT US",2017-09-03,0,94,61,2017,9,3
USC00426919,"PLEASANT GROVE, UT US",2017-09-04,0,92,61,2017,9,4
USC00426919,"PLEASANT GROVE, UT US",2017-09-05,0,92,60,2017,9,5
USC00426919,"PLEASANT GROVE, UT US",2017-09-06,0,89,60,2017,9,6
USC00426919,"PLEASANT GROVE, UT US",2017-09-07,0,90,59,2017,9,7
USC00426919,"PLEASANT GROVE, UT US",2017-09-08,0,91,62,2017,9,8
USC00426919,"PLEASANT GROVE, UT US",2017-09-09,0,75,60,2017,9,9
USC00426919,"PLEASANT GROVE, UT US",2017-09-10,0,85,57,2017,9,10
USC00426919,"PLEASANT GROVE, UT US",2017-09-11,0,89,58,2017,9,11
USC00426919,"PLEASANT GROVE, UT US",2017-09-12,0,89,60,2017,9,12
USC00426919,"PLEASANT GROVE, UT US",2017-09-13,0,87,60,2017,9,13
USC00426919,"PLEASANT GROVE, UT US",2017-09-14,0,72,61,2017,9,14
USC00426919,"PLEASANT GROVE, UT US",2017-09-15,0.69,61,48,2017,9,15
USC00426919,"PLEASANT GROVE, UT US",2017-09-16,0,62,43,2017,9,16
USC00426919,"PLEASANT GROVE, UT US",2017-09-17,0,62,40,2017,9,17
USC00426919,"PLEASANT GROVE, UT US",2017-09-18,0,63,50,2017,9,18
USC00426919,"PLEASANT GROVE, UT US",2017-09-19,0,64,61,2017,9,19
USC00426919,"PLEASANT GROVE, UT US",2017-09-20,0,80,NA,2017,9,20
USC00426919,"PLEASANT GROVE, UT US",2017-09-21,0.2,70,42,2017,9,21
USC00426919,"PLEASANT GROVE, UT US",2017-09-22,0.07,61,39,2017,9,22
USC00426919,"PLEASANT GROVE, UT US",2017-09-23,0.21,58,39,2017,9,23
USC00426919,"PLEASANT GROVE, UT US",2017-09-24,0.05,43,39,2017,9,24
USC00426919,"PLEASANT GROVE, UT US",2017-09-25,0,62,38,2017,9,25
USC00426919,"PLEASANT GROVE, UT US",2017-09-26,0,66,37,2017,9,26
USC00426919,"PLEASANT GROVE, UT US",2017-09-27,0,71,40,2017,9,27
USC00426919,"PLEASANT GROVE, UT US",2017-09-28,0,67,48,2017,9,28
USC00426919,"PLEASANT GROVE, UT US",2017-09-29,0,76,47,2017,9,29
USC00426919,"PLEASANT GROVE, UT US",2017-09-30,0,68,50,2017,9,30
USC00426919,"PLEASANT GROVE, UT US",2017-10-01,0,58,43,2017,10,1
USC00426919,"PLEASANT GROVE, UT US",2017-10-02,0,55,37,2017,10,2
USC00426919,"PLEASANT GROVE, UT US",2017-10-03,0,64,34,2017,10,3
USC00426919,"PLEASANT GROVE, UT US",2017-10-04,0,72,42,2017,10,4
USC00426919,"PLEASANT GROVE, UT US",2017-10-05,0,68,40,2017,10,5
USC00426919,"PLEASANT GROVE, UT US",2017-10-06,0,64,38,2017,10,6
USC00426919,"PLEASANT GROVE, UT US",2017-10-07,0,78,38,2017,10,7
USC00426919,"PLEASANT GROVE, UT US",2017-10-08,0,54,42,2017,10,8
USC00426919,"PLEASANT GROVE, UT US",2017-10-09,0,58,34,2017,10,9
USC00426919,"PLEASANT GROVE, UT US",2017-10-10,0,70,33,2017,10,10
USC00426919,"PLEASANT GROVE, UT US",2017-10-11,0,79,41,2017,10,11
USC00426919,"PLEASANT GROVE, UT US",2017-10-12,0,62,39,2017,10,12
USC00426919,"PLEASANT GROVE, UT US",2017-10-13,0,72,32,2017,10,13
USC00426919,"PLEASANT GROVE, UT US",2017-10-14,0,55,35,2017,10,14
USC00426919,"PLEASANT GROVE, UT US",2017-10-15,0,62,30,2017,10,15
USC00426919,"PLEASANT GROVE, UT US",2017-10-16,0,69,30,2017,10,16
USC00426919,"PLEASANT GROVE, UT US",2017-10-17,0,74,33,2017,10,17
USC00426919,"PLEASANT GROVE, UT US",2017-10-18,0,74,39,2017,10,18
USC00426919,"PLEASANT GROVE, UT US",2017-10-19,0,77,40,2017,10,19
USC00426919,"PLEASANT GROVE, UT US",2017-10-20,0,70,42,2017,10,20
USC00426919,"PLEASANT GROVE, UT US",2017-10-21,0,61,32,2017,10,21
USC00426919,"PLEASANT GROVE, UT US",2017-10-22,0,74,37,2017,10,22
USC00426919,"PLEASANT GROVE, UT US",2017-10-23,0,70,43,2017,10,23
USC00426919,"PLEASANT GROVE, UT US",2017-10-24,0,68,36,2017,10,24
USC00426919,"PLEASANT GROVE, UT US",2017-10-25,0,71,34,2017,10,25
USC00426919,"PLEASANT GROVE, UT US",2017-10-26,0,66,35,2017,10,26
USC00426919,"PLEASANT GROVE, UT US",2017-10-27,0,65,34,2017,10,27
USC00426919,"PLEASANT GROVE, UT US",2017-10-28,0,68,36,2017,10,28
USC00426919,"PLEASANT GROVE, UT US",2017-10-29,0,71,34,2017,10,29
USC00426919,"PLEASANT GROVE, UT US",2017-10-30,0,67,37,2017,10,30
USC00426919,"PLEASANT GROVE, UT US",2017-10-31,0,61,32,2017,10,31
USC00426919,"PLEASANT GROVE, UT US",2017-11-01,0,73,34,2017,11,1
USC00426919,"PLEASANT GROVE, UT US",2017-11-02,0.05,73,50,2017,11,2
USC00426919,"PLEASANT GROVE, UT US",2017-11-03,0,62,52,2017,11,3
USC00426919,"PLEASANT GROVE, UT US",2017-11-04,0,60,47,2017,11,4
USC00426919,"PLEASANT GROVE, UT US",2017-11-05,0.07,56,41,2017,11,5
USC00426919,"PLEASANT GROVE, UT US",2017-11-06,0,51,35,2017,11,6
USC00426919,"PLEASANT GROVE, UT US",2017-11-07,0,48,27,2017,11,7
USC00426919,"PLEASANT GROVE, UT US",2017-11-08,0,49,22,2017,11,8
USC00426919,"PLEASANT GROVE, UT US",2017-11-09,0,70,29,2017,11,9
USC00426919,"PLEASANT GROVE, UT US",2017-11-10,0,62,36,2017,11,10
USC00426919,"PLEASANT GROVE, UT US",2017-11-11,0,60,33,2017,11,11
USC00426919,"PLEASANT GROVE, UT US",2017-11-12,0,56,28,2017,11,12
USC00426919,"PLEASANT GROVE, UT US",2017-11-13,0,71,30,2017,11,13
USC00426919,"PLEASANT GROVE, UT US",2017-11-14,0,61,35,2017,11,14
USC00426919,"PLEASANT GROVE, UT US",2017-11-15,0,67,32,2017,11,15
USC00426919,"PLEASANT GROVE, UT US",2017-11-16,0.03,60,50,2017,11,16
USC00426919,"PLEASANT GROVE, UT US",2017-11-17,0.15,57,30,2017,11,17
USC00426919,"PLEASANT GROVE, UT US",2017-11-18,0,45,22,2017,11,18
USC00426919,"PLEASANT GROVE, UT US",2017-11-19,0,50,23,2017,11,19
USC00426919,"PLEASANT GROVE, UT US",2017-11-20,0,51,30,2017,11,20
USC00426919,"PLEASANT GROVE, UT US",2017-11-21,0,63,41,2017,11,21
USC00426919,"PLEASANT GROVE, UT US",2017-11-22,0,66,36,2017,11,22
USC00426919,"PLEASANT GROVE, UT US",2017-11-23,0,65,36,2017,11,23
USC00426919,"PLEASANT GROVE, UT US",2017-11-24,0,66,43,2017,11,24
USC00426919,"PLEASANT GROVE, UT US",2017-11-25,0,58,33,2017,11,25
USC00426919,"PLEASANT GROVE, UT US",2017-11-26,0,70,34,2017,11,26
USC00426919,"PLEASANT GROVE, UT US",2017-11-27,0,64,38,2017,11,27
USC00426919,"PLEASANT GROVE, UT US",2017-11-28,0,51,31,2017,11,28
USC00426919,"PLEASANT GROVE, UT US",2017-11-29,0,54,30,2017,11,29
USC00426919,"PLEASANT GROVE, UT US",2017-11-30,0,52,25,2017,11,30
USC00426919,"PLEASANT GROVE, UT US",2017-12-01,0,58,33,2017,12,1
USC00426919,"PLEASANT GROVE, UT US",2017-12-02,0,65,29,2017,12,2
USC00426919,"PLEASANT GROVE, UT US",2017-12-03,NA,62,30,2017,12,3
USC00426919,"PLEASANT GROVE, UT US",2017-12-04,NA,38,21,2017,12,4
USC00426919,"PLEASANT GROVE, UT US",2017-12-05,0,43,17,2017,12,5
USC00426919,"PLEASANT GROVE, UT US",2017-12-06,0,43,17,2017,12,6
USC00426919,"PLEASANT GROVE, UT US",2017-12-07,0,42,18,2017,12,7
USC00426919,"PLEASANT GROVE, UT US",2017-12-08,0,45,17,2017,12,8
USC00426919,"PLEASANT GROVE, UT US",2017-12-09,0,47,18,2017,12,9
USC00426919,"PLEASANT GROVE, UT US",2017-12-10,0,48,17,2017,12,10
USC00426919,"PLEASANT GROVE, UT US",2017-12-11,0,48,17,2017,12,11
USC00426919,"PLEASANT GROVE, UT US",2017-12-12,0,50,20,2017,12,12
USC00426919,"PLEASANT GROVE, UT US",2017-12-13,0,30,19,2017,12,13
USC00426919,"PLEASANT GROVE, UT US",2017-12-14,0,37,30,2017,12,14
USC00426919,"PLEASANT GROVE, UT US",2017-12-15,0,47,19,2017,12,15
USC00426919,"PLEASANT GROVE, UT US",2017-12-16,0,39,27,2017,12,16
USC00426919,"PLEASANT GROVE, UT US",2017-12-17,0.04,43,20,2017,12,17
USC00426919,"PLEASANT GROVE, UT US",2017-12-18,0,45,20,2017,12,18
USC00426919,"PLEASANT GROVE, UT US",2017-12-19,0,55,22,2017,12,19
USC00426919,"PLEASANT GROVE, UT US",2017-12-20,0,52,28,2017,12,20
USC00426919,"PLEASANT GROVE, UT US",2017-12-21,0,40,23,2017,12,21
USC00426919,"PLEASANT GROVE, UT US",2017-12-22,0,42,14,2017,12,22
USC00426919,"PLEASANT GROVE, UT US",2017-12-23,NA,40,24,2017,12,23
USC00426919,"PLEASANT GROVE, UT US",2017-12-24,0,34,17,2017,12,24
USC00426919,"PLEASANT GROVE, UT US",2017-12-25,0.33,42,29,2017,12,25
USC00426919,"PLEASANT GROVE, UT US",2017-12-26,0,51,24,2017,12,26
USC00426919,"PLEASANT GROVE, UT US",2017-12-27,0,53,23,2017,12,27
USC00426919,"PLEASANT GROVE, UT US",2017-12-28,0,58,24,2017,12,28
USC00426919,"PLEASANT GROVE, UT US",2017-12-29,0,62,28,2017,12,29
USC00426919,"PLEASANT GROVE, UT US",2017-12-30,0,56,37,2017,12,30
USC00426919,"PLEASANT GROVE, UT US",2017-12-31,0,50,24,2017,12,31
USC00426919,"PLEASANT GROVE, UT US",2018-01-01,0,46,24,2018,1,1
USC00426919,"PLEASANT GROVE, UT US",2018-01-02,0,43,22,2018,1,2
USC00426919,"PLEASANT GROVE, UT US",2018-01-03,0,37,20,2018,1,3
USC00426919,"PLEASANT GROVE, UT US",2018-01-04,0,43,20,2018,1,4
USC00426919,"PLEASANT GROVE, UT US",2018-01-05,0,48,24,2018,1,5
USC00426919,"PLEASANT GROVE, UT US",2018-01-06,0.02,44,32,2018,1,6
USC00426919,"PLEASANT GROVE, UT US",2018-01-07,0.04,43,33,2018,1,7
USC00426919,"PLEASANT GROVE, UT US",2018-01-08,0,43,28,2018,1,8
USC00426919,"PLEASANT GROVE, UT US",2018-01-09,0,44,29,2018,1,9
USC00426919,"PLEASANT GROVE, UT US",2018-01-10,0,45,30,2018,1,10
USC00426919,"PLEASANT GROVE, UT US",2018-01-11,0.09,47,44,2018,1,11
USC00426919,"PLEASANT GROVE, UT US",2018-01-12,0.06,46,33,2018,1,12
USC00426919,"PLEASANT GROVE, UT US",2018-01-13,0.04,44,31,2018,1,13
USC00426919,"PLEASANT GROVE, UT US",2018-01-14,0,46,26,2018,1,14
USC00426919,"PLEASANT GROVE, UT US",2018-01-15,0,45,27,2018,1,15
USC00426919,"PLEASANT GROVE, UT US",2018-01-16,0,50,28,2018,1,16
USC00426919,"PLEASANT GROVE, UT US",2018-01-17,0,50,31,2018,1,17
USC00426919,"PLEASANT GROVE, UT US",2018-01-18,0,54,30,2018,1,18
USC00426919,"PLEASANT GROVE, UT US",2018-01-19,0,56,33,2018,1,19
USC00426919,"PLEASANT GROVE, UT US",2018-01-20,0,33,28,2018,1,20
USC00426919,"PLEASANT GROVE, UT US",2018-01-21,0.4,34,24,2018,1,21
USC00426919,"PLEASANT GROVE, UT US",2018-01-22,NA,32,17,2018,1,22
USC00426919,"PLEASANT GROVE, UT US",2018-01-23,0,29,23,2018,1,23
USC00426919,"PLEASANT GROVE, UT US",2018-01-24,0,38,28,2018,1,24
USC00426919,"PLEASANT GROVE, UT US",2018-01-25,0,47,32,2018,1,25
USC00426919,"PLEASANT GROVE, UT US",2018-01-26,0.02,40,27,2018,1,26
USC00426919,"PLEASANT GROVE, UT US",2018-01-27,0,44,23,2018,1,27
USC00426919,"PLEASANT GROVE, UT US",2018-01-28,0,50,32,2018,1,28
USC00426919,"PLEASANT GROVE, UT US",2018-01-29,0,48,27,2018,1,29
USC00426919,"PLEASANT GROVE, UT US",2018-01-30,0,58,32,2018,1,30
USC00426919,"PLEASANT GROVE, UT US",2018-01-31,0,53,38,2018,1,31
USC00426919,"PLEASANT GROVE, UT US",2018-02-01,0,52,32,2018,2,1
USC00426919,"PLEASANT GROVE, UT US",2018-02-02,0,52,35,2018,2,2
USC00426919,"PLEASANT GROVE, UT US",2018-02-03,0,42,40,2018,2,3
USC00426919,"PLEASANT GROVE, UT US",2018-02-04,0,50,40,2018,2,4
USC00426919,"PLEASANT GROVE, UT US",2018-02-05,0,50,41,2018,2,5
USC00426919,"PLEASANT GROVE, UT US",2018-02-06,0,56,38,2018,2,6
USC00426919,"PLEASANT GROVE, UT US",2018-02-07,0,48,29,2018,2,7
USC00426919,"PLEASANT GROVE, UT US",2018-02-08,0,58,25,2018,2,8
USC00426919,"PLEASANT GROVE, UT US",2018-02-09,0,61,30,2018,2,9
USC00426919,"PLEASANT GROVE, UT US",2018-02-10,0,63,36,2018,2,10
USC00426919,"PLEASANT GROVE, UT US",2018-02-11,0,44,24,2018,2,11
USC00426919,"PLEASANT GROVE, UT US",2018-02-12,0.2,37,20,2018,2,12
USC00426919,"PLEASANT GROVE, UT US",2018-02-13,0,52,30,2018,2,13
USC00426919,"PLEASANT GROVE, UT US",2018-02-14,0,52,24,2018,2,14
USC00426919,"PLEASANT GROVE, UT US",2018-02-15,0,41,32,2018,2,15
USC00426919,"PLEASANT GROVE, UT US",2018-02-16,0,41,22,2018,2,16
USC00426919,"PLEASANT GROVE, UT US",2018-02-17,0,54,17,2018,2,17
USC00426919,"PLEASANT GROVE, UT US",2018-02-18,0.66,58,23,2018,2,18
USC00426919,"PLEASANT GROVE, UT US",2018-02-19,0.25,49,28,2018,2,19
USC00426919,"PLEASANT GROVE, UT US",2018-02-20,0.05,30,22,2018,2,20
USC00426919,"PLEASANT GROVE, UT US",2018-02-21,0,41,11,2018,2,21
USC00426919,"PLEASANT GROVE, UT US",2018-02-22,0,43,10,2018,2,22
USC00426919,"PLEASANT GROVE, UT US",2018-02-23,0.1,40,15,2018,2,23
USC00426919,"PLEASANT GROVE, UT US",2018-02-24,0,41,20,2018,2,24
USC00426919,"PLEASANT GROVE, UT US",2018-02-25,0,43,22,2018,2,25
USC00426919,"PLEASANT GROVE, UT US",2018-02-26,0,52,24,2018,2,26
USC00426919,"PLEASANT GROVE, UT US",2018-02-27,0,50,27,2018,2,27
USC00426919,"PLEASANT GROVE, UT US",2018-02-28,0,50,25,2018,2,28
USC00426919,"PLEASANT GROVE, UT US",2018-04-01,0,75,38,2018,4,1
USC00426919,"PLEASANT GROVE, UT US",2018-04-02,0,58,34,2018,4,2
USC00426919,"PLEASANT GROVE, UT US",2018-04-03,0,56,21,2018,4,3
USC00426919,"PLEASANT GROVE, UT US",2018-04-04,0,58,34,2018,4,4
USC00426919,"PLEASANT GROVE, UT US",2018-04-05,0,68,33,2018,4,5
USC00426919,"PLEASANT GROVE, UT US",2018-04-06,0.12,55,47,2018,4,6
USC00426919,"PLEASANT GROVE, UT US",2018-04-07,0.58,55,46,2018,4,7
USC00426919,"PLEASANT GROVE, UT US",2018-04-08,0.01,57,38,2018,4,8
USC00426919,"PLEASANT GROVE, UT US",2018-04-09,0,66,34,2018,4,9
USC00426919,"PLEASANT GROVE, UT US",2018-04-10,0,66,34,2018,4,10
USC00426919,"PLEASANT GROVE, UT US",2018-04-11,0.03,78,48,2018,4,11
USC00426919,"PLEASANT GROVE, UT US",2018-04-12,0.05,64,36,2018,4,12
USC00426919,"PLEASANT GROVE, UT US",2018-04-13,0.09,47,30,2018,4,13
USC00426919,"PLEASANT GROVE, UT US",2018-04-14,0,60,26,2018,4,14
USC00426919,"PLEASANT GROVE, UT US",2018-04-15,0,75,38,2018,4,15
USC00426919,"PLEASANT GROVE, UT US",2018-04-16,0,70,38,2018,4,16
USC00426919,"PLEASANT GROVE, UT US",2018-04-17,0.07,50,33,2018,4,17
USC00426919,"PLEASANT GROVE, UT US",2018-04-18,0,61,28,2018,4,18
